UFID,Set,Year,Project,LoadSlope,AvgShortLength,SWGarea,AngusGBC,BrahmanGBC
180051,18,2021,Wes,37.0336703,6.034,430.91,0.712004,0.287996
180052,18,2021,Wes,37.1122266,8.2846,251.17,0.695409,0.304591
180053,18,2021,Wes,53.1713727,11.115,381.8,0.633499,0.366501
180054,18,2021,Wes,30.7828357,NA,141.99,0.710862,0.289138
180055,18,2021,Wes,34.2617562,10.4016,199.05,0.734494,0.265506
180056,18,2021,Wes,39.1771343,6.8584,208.13,0.785353,0.214647
180057,18,2021,Wes,37.7743437,7.1718,NA,0.729935,0.270065
180058,18,2021,Wes,60.0955469,9.008,182.7,0.634018,0.365982
180059,18,2021,Wes,40.5350355,NA,334.71,0.70368,0.29632
180060,18,2021,Wes,26.5969087,9.0182,164.1,0.701363,0.298637
180061,18,2021,Wes,37.0336703,7.8944,293.07,0.771669,0.228331
180062,18,2021,Wes,39.1434673,6.214,179.18,0.702918,0.297082
180063,18,2021,Wes,46.8644265,7.2174,238.12,0.606651,0.393349
180064,18,2021,Wes,NA,8.1234,189.01,0.678866,0.321134
180065,18,2021,Wes,44.08129,6.5618,380.17,0.680233,0.319767
180066,18,2021,Wes,58.7264233,6.6304,139.63,0.713001,0.286999
180067,18,2021,Wes,40.5799248,11.4646,501.27,0.657175,0.342825
180068,18,2021,Wes,34.2393116,11.4732,226.15,0.755612,0.244388
180069,18,2021,Wes,34.2393116,8.7566,124.14,0.680722,0.319278
180070,18,2021,Wes,39.8504738,7.2222,232.45,0.762957,0.237043
180071,18,2021,Wes,29.3688228,8.6066,199.72,0.723184,0.276816
180072,18,2021,Wes,33.5435275,8.0262,201.65,0.720225,0.279775
180073,18,2021,Wes,33.5771944,7.1388,117.32,0.696044,0.303956
180074,18,2021,Wes,32.1856262,9.566,262.56,0.629115,0.370885
180075,18,2021,Wes,35.013652,10.962,258.38,0.669329,0.330671
180076,18,2021,Wes,49.7597861,NA,143.9,0.634821,0.365179
180077,18,2021,Wes,41.208375,9.3976,123.33,0.723621,0.276379
180078,18,2021,Wes,49.6700076,10.3966,262.19,0.669212,0.330788
180079,18,2021,Wes,4.185927,7.1546,370.41,0.611135,0.388865
180080,18,2021,Wes,16.0815908,6.6212,407.18,0.665222,0.334778
180081,18,2021,Wes,28.6505941,7.272,389.4,0.658722,0.341278
180082,18,2021,Wes,26.5856864,10.7608,254.03,0.672339,0.327661
180083,18,2021,Wes,NA,10.6782,229.74,0.75215,0.24785
180084,18,2021,Wes,33.5323051,10.5376,189.83,0.729015,0.270985
180085,18,2021,Wes,34.9238734,10.838,355.08,0.699486,0.300514
180086,18,2021,Wes,56.5941817,7.0054,171.84,0.681719,0.318281
180087,18,2021,Wes,35.6757691,8.7054,292.04,0.736964,0.263036
180088,18,2021,Wes,24.5095564,7.6944,243.29,0.710698,0.289302
180089,18,2021,Wes,29.3463782,8.476,265.48,0.646475,0.353525
180090,18,2021,Wes,56.6166263,8.5434,311.42,0.726526,0.273474
180091,18,2021,Wes,41.2869313,10.866,557.4,0.72944,0.27056
180092,18,2021,Wes,34.9912073,6.5494,215.39,0.639045,0.360955
180093,18,2021,Wes,33.5996391,9.5378,284.64,0.684789,0.315211
180094,18,2021,Wes,40.5911472,9.2864,418.63,0.697546,0.302454
180095,18,2021,Wes,47.5265436,9.4678,325.66,0.712316,0.287684
180096,18,2021,Wes,39.8280291,7.7276,250.74,0.693546,0.306454
180097,18,2021,Wes,34.2505339,11.1014,140.84,0.755142,0.244858
180098,18,2021,Wes,37.7631214,9.4834,448.67,0.703082,0.296918
180099,18,2021,Wes,6.295724,12.8714,194.52,0.67606,0.32394
180100,18,2021,Wes,35.6645468,6.949,62.48,0.599711,0.400289
190001,19,2022,Wes,30.4354425,7.6852,260.76,0.684321,0.315679
190002,19,2022,Wes,26.1474075,7.8316,109.99,0.750307,0.249693
190003,19,2022,Wes,21.7720397,8.6118,NA,0.700397,0.299603
190004,19,2022,Wes,30.5053087,8.2608,100.38,0.708325,0.291675
190005,19,2022,Wes,26.0950078,5.5076,235.32,0.682938,0.317062
190006,19,2022,Wes,30.4965754,9.9904,166.5,0.72834,0.27166
190007,19,2022,Wes,26.1474075,7.3466,274.03,0.65801,0.34199
190008,19,2022,Wes,26.1124744,7.4834,235.54,0.698823,0.301177
190009,19,2022,Wes,26.164874,8.493,190.28,0.639803,0.360197
190010,19,2022,Wes,26.1299409,6.5424,196.33,0.621632,0.378368
190011,19,2022,Wes,26.164874,6.3814,315.61,0.66862,0.33138
190012,19,2022,Wes,26.1299409,8.224,364.25,0.638664,0.361336
190013,19,2022,Wes,34.898143,7.794,390.74,0.601747,0.398253
190014,19,2022,Wes,34.8108103,7.2576,288.57,0.70512,0.29488
190015,19,2022,Wes,34.8806765,8.9296,254.99,0.784766,0.215234
190016,19,2022,Wes,21.7720397,6.7494,239.14,0.620044,0.379956
190017,19,2022,Wes,26.1124744,8.0464,433.82,0.668979,0.331021
190018,19,2022,Wes,21.7720397,7.6754,181.26,0.675167,0.324833
190019,19,2022,Wes,34.8282769,6.844,316.96,0.710268,0.289732
190020,19,2022,Wes,21.7283733,7.5606,221.6,0.681843,0.318157
190021,19,2022,Wes,34.8806765,7.6294,260.99,0.662696,0.337304
190022,19,2022,Wes,34.8632099,5.3438,146.76,0.716544,0.283456
190023,19,2022,Wes,21.7458399,6.2028,79.85,0.678908,0.321092
190025,19,2022,Wes,34.8282769,7.3304,204.06,0.658927,0.341073
190026,19,2022,Wes,43.4916797,6.6748,174.94,0.585911,0.414089
190027,19,2022,Wes,26.1124744,7.6796,230.15,0.703522,0.296478
190028,19,2022,Wes,21.7895062,6.8496,225.94,0.643732,0.356268
190029,19,2022,Wes,26.1124744,6.977,297,0.668069,0.331931
190030,19,2022,Wes,30.4878422,7.8864,152.79,0.706557,0.293443
190031,19,2022,Wes,21.8069727,6.9452,246.79,0.603256,0.396744
190033,19,2022,Wes,30.4791089,7.8634,193.68,0.736386,0.263614
190034,19,2022,Wes,26.1299409,9.9252,220.95,0.681976,0.318024
190035,19,2022,Wes,21.7458399,3.3458,199.27,0.667149,0.332851
190036,19,2022,Wes,26.164874,6.425,275.81,0.653079,0.346921
190037,19,2022,Wes,43.5266128,8.18,173.84,0.713929,0.286071
190038,19,2022,Wes,26.1124744,8.113,209.7,0.727133,0.272867
190039,19,2022,Wes,17.431605,6.2082,168.63,0.710793,0.289207
190040,19,2022,Wes,43.5615459,7.4784,158.55,0.711674,0.288326
190041,19,2022,Wes,34.8282769,10.771,140.48,0.757283,0.242717
190042,19,2022,Wes,26.1474075,8.7526,201.67,0.732871,0.267129
190043,19,2022,Wes,34.7933438,6.8282,289.5,0.703567,0.296433
190044,19,2022,Wes,30.4529091,7.1084,168.11,0.681405,0.318595
190045,19,2022,Wes,26.1124744,6.9634,271.22,0.659098,0.340902
190046,19,2022,Wes,26.1299409,7.8156,269.16,0.67011,0.32989
190047,19,2022,Wes,30.4616423,9.2014,338.63,0.730069,0.269931
190048,19,2022,Wes,26.0950078,7.6814,118.4,0.703051,0.296949
190049,19,2022,Wes,43.4916797,6.1106,416.44,0.663635,0.336365
190051,19,2022,Wes,26.0950078,7.0636,113.69,0.728379,0.271621
190052,19,2022,Wes,26.1474075,8.1274,116.11,0.702932,0.297068
190053,19,2022,Wes,34.8457434,5.6344,173.74,0.712165,0.287835
190054,19,2022,Wes,30.4791089,6.334,314.06,0.586997,0.413003
190055,19,2022,Wes,21.7720397,6.5788,113.82,0.700746,0.299254
190056,19,2022,Wes,43.5266128,7.4918,112.63,0.658902,0.341098
190057,19,2022,Wes,21.7720397,9.2984,228.17,0.662638,0.337362
190058,19,2022,Wes,26.1124744,5.7344,232.11,0.620545,0.379455
190059,19,2022,Wes,30.4441758,5.5692,176.01,0.62673,0.37327
190060,19,2022,Wes,34.8457434,6.7362,315.89,0.669537,0.330463
190061,19,2022,Wes,26.0950078,9.745,130.17,0.741842,0.258158
190062,19,2022,Wes,34.8108103,7.9078,194.78,0.621663,0.378337
190063,19,2022,Wes,34.8282769,5.8432,266.25,0.688437,0.311563
190064,19,2022,Wes,39.2036446,7.9452,173.28,0.716962,0.283038
190065,19,2022,Wes,17.431605,7.8206,217.9,0.751867,0.248133
190066,19,2022,Wes,34.8282769,6.5082,281.29,0.646258,0.353742
190067,19,2022,Wes,43.5790124,7.7458,180.67,0.695288,0.304712
190068,19,2022,Wes,30.4616423,7.8078,233.42,0.757616,0.242384
190069,19,2022,Wes,34.7933438,3.4692,308.35,0.717333,0.282667
190070,19,2022,Wes,30.4616423,7.5194,238.02,0.688552,0.311448
190071,19,2022,Wes,34.8457434,5.5382,197.14,0.693151,0.306849
190072,19,2022,Wes,43.5091463,5.839,140.82,0.743098,0.256902
190073,19,2022,Wes,34.8457434,7.0096,246.12,0.683492,0.316508
190074,19,2022,Wes,34.8457434,NA,171.92,0.659557,0.340443
190075,19,2022,Wes,26.0950078,6.9396,293.01,0.660542,0.339458
190076,19,2022,Wes,26.164874,6.0758,357.15,0.69048,0.30952
190077,19,2022,Wes,39.1250452,8.2772,171.3,0.712249,0.287751
190078,19,2022,Wes,17.4141384,7.0674,43.31,0.647218,0.352782
190079,19,2022,Wes,26.1124744,6.159,181.79,0.632459,0.367541
190080,19,2022,Wes,17.4141384,5.9438,271.02,0.681611,0.318389
190081,19,2022,Wes,17.3966719,7.7316,169.78,0.716842,0.283158
190082,19,2022,Wes,30.4616423,5.6378,202.91,0.626862,0.373138
190083,19,2022,Wes,30.4878422,5.9642,318.45,0.712897,0.287103
190084,19,2022,Wes,52.2773484,6.48,189.64,0.671862,0.328138
190085,19,2022,Wes,26.1124744,5.8796,145.84,0.68617,0.31383
190086,19,2022,Wes,17.3966719,4.838,230.18,0.625184,0.374816
190087,19,2022,Wes,21.7807729,6.887,349.89,0.731451,0.268549
190088,19,2022,Wes,30.417976,9.071,263.41,0.695179,0.304821
190089,19,2022,Wes,26.0950078,8.901,262.47,0.692615,0.307385
190090,19,2022,Wes,30.4703756,7.4376,326.64,0.669215,0.330785
190091,19,2022,Wes,21.7895062,7.9798,284.21,0.700825,0.299175
190092,19,2022,Wes,26.1474075,8.67,85.3,0.653553,0.346447
190093,19,2022,Wes,26.1124744,8.4536,179.47,0.691891,0.308109
190094,19,2022,Wes,26.1299409,5.8654,83.69,0.677763,0.322237
190095,19,2022,Wes,26.1124744,5.3062,305.32,0.700284,0.299716
190096,19,2022,Wes,30.4441758,11.8378,113.31,0.754626,0.245374
190097,19,2022,Wes,34.8282769,7.098,285.47,0.72283,0.27717
190098,19,2022,Wes,30.4791089,5.5398,336.54,0.644865,0.355135
190099,19,2022,Wes,34.8108103,8.3114,241.33,0.720404,0.279596
190100,19,2022,Wes,30.4791089,7.7808,194.16,0.695694,0.304306
190102,19,2022,Wes,26.1124744,5.9764,107.51,0.628549,0.371451
190103,19,2022,Wes,26.1124744,8.2384,252.88,0.669425,0.330575
190104,19,2022,Wes,26.1124744,8.025,229.62,0.643314,0.356686
190105,19,2022,Wes,26.1299409,7.35,284.58,0.700496,0.299504
190106,19,2022,Wes,39.2036446,9.6354,246.81,0.750864,0.249136
190107,19,2022,Wes,43.5091463,7.9726,299.05,0.715083,0.284917
190108,19,2022,Wes,30.4616423,8.3026,256.15,0.691164,0.308836
190109,19,2022,Wes,39.1861781,9.0258,236.58,0.66131,0.33869
190110,19,2022,Wes,26.1299409,7.7118,282.44,0.742281,0.257719
190111,19,2022,Wes,30.4791089,NA,379.94,0.691993,0.308007
190112,19,2022,Wes,30.4441758,8.119,283.52,0.727416,0.272584
190113,19,2022,Wes,43.5266128,6.4608,56.21,0.716235,0.283765
190114,19,2022,Wes,34.8457434,9.903,NA,0.725431,0.274569
190115,19,2022,Wes,26.1124744,7.1932,232.7,0.633894,0.366106
190116,19,2022,Wes,21.7458399,7.5054,231.95,0.633743,0.366257
190117,19,2022,Wes,26.1124744,7.3306,270.33,0.688248,0.311752
190118,19,2022,Wes,26.1299409,9.707,NA,0.742814,0.257186
190119,19,2022,Wes,34.8108103,9.8276,177.52,0.694801,0.305199
190120,19,2022,Wes,30.4878422,9.471,182.2,0.725968,0.274032
190121,19,2022,Wes,26.0775413,8.122,123.69,0.683845,0.316155
190122,19,2022,Wes,34.8282769,6.053,372.59,0.71393,0.28607
190123,19,2022,Wes,26.0950078,8.4692,258,0.709011,0.290989
190124,19,2022,Wes,34.8108103,7.1876,292.25,0.644325,0.355675
190125,19,2022,Wes,34.8632099,11.6936,125.76,0.76183,0.23817
190126,19,2022,Wes,43.596479,6.4366,246.28,0.714008,0.285992
190127,19,2022,Wes,34.8632099,5.1364,565.27,0.64704,0.35296
190128,19,2022,Wes,39.2560443,6.2158,191.66,0.713165,0.286835
190129,19,2022,Wes,26.1474075,7.7296,242.91,0.712885,0.287115
190130,19,2022,Wes,26.1124744,7.1484,304.79,0.677026,0.322974
190131,19,2022,Wes,26.1474075,7.1822,124.42,0.684057,0.315943
190132,19,2022,Wes,30.4791089,8.6316,203.56,0.70834,0.29166
190133,19,2022,Wes,43.4742132,6.6634,249.79,0.684075,0.315925
190134,19,2022,Wes,26.1474075,6.1904,199.79,0.633455,0.366545
190135,19,2022,Wes,39.1599783,7.864,247.7,0.706266,0.293734
190136,19,2022,Wes,34.8457434,6.008,315.93,0.676083,0.323917
190137,19,2022,Wes,34.7933438,4.0838,228.14,0.7479,0.2521
190138,19,2022,Wes,52.2249487,6.311,155.59,0.655265,0.344735
190139,19,2022,Wes,17.3966719,5.6174,140.82,0.731134,0.268866
190140,19,2022,Wes,43.6139455,5.3228,80.43,0.688486,0.311514
190141,19,2022,Wes,34.8806765,9.5106,118.23,0.710312,0.289688
190142,19,2022,Wes,34.8457434,9.8244,439.53,0.617045,0.382955
190144,19,2022,Wes,30.4703756,11.1062,292.83,0.63115,0.36885
190145,19,2022,Wes,21.7895062,10.673,117.8,0.695511,0.304489
190146,19,2022,Wes,30.4703756,8.748,189.13,0.720933,0.279067
190147,19,2022,Wes,34.898143,10.6064,159.26,0.734974,0.265026
190148,19,2022,Wes,26.0950078,9,289.93,0.687613,0.312387
190149,19,2022,Wes,26.0950078,12.6826,315.1,0.673546,0.326454
190150,19,2022,Wes,34.8282769,6.3982,141.93,0.656473,0.343527
190151,19,2022,Wes,34.8108103,8.0798,78.31,0.699379,0.300621
190153,19,2022,Wes,26.1299409,6.8882,249.01,0.66896,0.33104
190154,19,2022,Wes,30.4878422,7.7384,119.65,0.73104,0.26896
190155,19,2022,Wes,39.0813789,8.2042,NA,0.634538,0.365462
190156,19,2022,Wes,26.1299409,7.428,123.01,0.627959,0.372041
190157,19,2022,Wes,21.7283733,6.2676,197.56,0.708014,0.291986
190158,19,2022,Wes,34.8632099,6.6674,63.72,0.70872,0.29128
190159,19,2022,Wes,34.7933438,7.0058,88.01,0.651331,0.348669
190160,19,2022,Wes,43.5266128,5.8878,330.57,0.646819,0.353181
190161,19,2022,Wes,43.4916797,8.6308,196.44,0.749295,0.250705
190162,19,2022,Wes,34.8282769,8.1254,335.86,0.643574,0.356426
190163,19,2022,Wes,26.1299409,10.4982,220.62,0.700989,0.299011
190164,19,2022,Wes,30.4267093,8.7414,163.59,0.658523,0.341477
190165,19,2022,Wes,34.7933438,8.5024,NA,0.680945,0.319055
190166,19,2022,Wes,30.4791089,9.212,147.93,0.708063,0.291937
190167,19,2022,Wes,17.4141384,6.269,101.49,0.632794,0.367206
190168,19,2022,Wes,26.0950078,8.3978,248.75,0.663889,0.336111
190169,19,2022,Wes,43.4916797,7.258,118.43,0.677904,0.322096
190170,19,2022,Wes,21.7633064,6.7788,154.46,0.659137,0.340863
190171,19,2022,Wes,34.6885446,8.1756,246.01,0.665696,0.334304
190172,19,2022,Wes,39.1687116,5.5962,289.58,0.67457,0.32543
190173,19,2022,Wes,34.8282769,7.6892,154.21,0.652089,0.347911
190174,19,2022,Wes,34.8632099,7.0964,484.02,0.709788,0.290212
190175,19,2022,Wes,34.8108103,8.1204,205.86,0.685954,0.314046
190176,19,2022,Wes,26.1299409,9.5108,179.28,0.672767,0.327233
190177,19,2022,Wes,26.1474075,7.4178,327.94,0.627625,0.372375
190178,19,2022,Wes,39.2036446,7.9426,215.34,0.677844,0.322156
190179,19,2022,Wes,43.5615459,7.7442,371.88,0.686699,0.313301
190180,19,2022,Wes,26.1299409,7.9214,141.79,0.695241,0.304759
190181,19,2022,Wes,34.8457434,7.0444,360,0.631057,0.368943
190182,19,2022,Wes,26.1299409,5.2562,209.51,0.6806,0.3194
190183,19,2022,Wes,34.7933438,7.1556,343,0.646092,0.353908
190184,19,2022,Wes,43.5615459,6.435,191.8,0.676614,0.323386
190185,19,2022,Wes,17.4141384,5.3582,347.88,0.676251,0.323749
190186,19,2022,Wes,34.8457434,9.7008,357.26,0.625401,0.374599
190187,19,2022,Wes,43.5266128,7.8304,90.09,0.72653,0.27347
190188,19,2022,Wes,26.0950078,6.9376,96.87,0.644158,0.355842
190189,19,2022,Wes,34.7758772,6.7716,263.26,0.792648,0.207352
190191,19,2022,Wes,26.0775413,9.7162,312.97,0.688616,0.311384
190192,19,2022,Wes,34.9330761,7.3516,97.37,0.674476,0.325524
190193,19,2022,Wes,30.4791089,7.8008,363.01,0.819671,0.180329
190194,19,2022,Wes,30.5053087,8.0498,240.26,0.698724,0.301276
190195,19,2022,Wes,47.8670475,9.1968,85.76,0.61669,0.38331
190196,19,2022,Wes,34.7933438,10.0498,162.07,0.815708,0.184292
190197,19,2022,Wes,39.1861781,6.0748,74.52,0.662812,0.337188
190198,19,2022,Wes,26.1124744,8.3184,204.45,0.688054,0.311946
190199,19,2022,Wes,34.8632099,12.1066,NA,0.729392,0.270608
190200,19,2022,Wes,21.7895062,6.4944,327.26,0.721921,0.278079
210001,21,2022,Wes,35.0818687,5.102,225.12,0.722053,0.277947
210003,21,2022,Wes,30.4985751,4.051,75.5,0.663247,0.336753
210004,21,2022,Wes,33.1570981,3.3962,196.94,0.683964,0.316036
210005,21,2022,Wes,31.7746661,3.3016,236.6,0.722662,0.277338
210006,21,2022,Wes,26.5320589,3.443,327.31,0.625771,0.374229
210007,21,2022,Wes,43.7592875,4.2296,210.82,0.665591,0.334409
210008,21,2022,Wes,39.0909213,5.1788,158.81,0.736895,0.263105
210009,21,2022,Wes,22.5655427,4.3794,141.86,0.662321,0.337679
210011,21,2022,Wes,41.8132488,3.9262,408.49,0.668033,0.331967
210012,21,2022,Wes,39.1015554,3.8198,311.55,0.684711,0.315289
210014,21,2022,Wes,35.7730846,3.2874,162.94,0.700621,0.299379
210015,21,2022,Wes,37.8148303,3.5096,449.9,0.711658,0.288342
210016,21,2022,Wes,29.1586796,3.5256,486.26,0.692146,0.307854
210018,21,2022,Wes,29.8286274,5.9468,156.24,0.708645,0.291355
210019,21,2022,Wes,32.4765162,4.3944,260.68,0.684706,0.315294
210020,21,2022,Wes,37.0704438,NA,427.49,0.675633,0.324367
210021,21,2022,Wes,33.8589481,5.7556,290.82,0.754514,0.245486
210022,21,2022,Wes,41.7919806,5.1728,225.35,0.690805,0.309195
210023,21,2022,Wes,47.0239537,6.9214,116.13,0.657599,0.342401
210026,21,2022,Wes,29.1374114,7.643,166.22,0.700839,0.299161
210027,21,2022,Wes,32.4765162,7.6788,346.7,0.649651,0.350349
210028,21,2022,Wes,19.237072,7.0588,88.98,0.575686,0.424314
210029,21,2022,Wes,23.8522678,8.5974,125.67,0.696937,0.303063
210030,21,2022,Wes,43.0999739,5.9362,208.95,0.753592,0.246408
210031,21,2022,Wes,44.4611376,5.0474,125.71,0.673841,0.326159
210032,21,2022,Wes,25.1602611,8.4122,140.91,0.703716,0.296284
210033,21,2022,Wes,23.9160723,5.8766,99.13,0.660099,0.339901
210034,21,2022,Wes,21.8849608,9.8802,134.44,0.680316,0.319684
210035,21,2022,Wes,31.1153525,5.3896,NA,0.680843,0.319157
210036,21,2022,Wes,33.8376799,7.4146,216.49,0.759001,0.240999
210037,21,2022,Wes,25.1708952,7.2954,248.87,0.651454,0.348546
210038,21,2022,Wes,19.8751175,7.5762,116.09,0.656332,0.343668
210039,21,2022,Wes,47.7151697,5.3978,212.68,0.717819,0.282181
210040,21,2022,Wes,33.8057777,7.5558,294.7,0.675151,0.324849
210041,21,2022,Wes,27.1701044,10.7246,137.12,0.658075,0.341925
210042,21,2022,Wes,41.7813465,5.3044,120.92,0.679817,0.320183
210043,21,2022,Wes,45.6946922,4.4348,266.69,0.740391,0.259609
210044,21,2022,Wes,37.0810779,7.0204,256.25,0.689141,0.310859
210045,21,2022,Wes,43.1637784,6.3136,269.44,0.715237,0.284763
210046,21,2022,Wes,20.5450653,5.0926,289.63,0.696025,0.303975
210047,21,2022,Wes,29.8179933,6.3528,215.29,0.706116,0.293884
210048,21,2022,Wes,24.5009474,6.458,68.81,0.697469,0.302531
210050,21,2022,Wes,35.1456732,6.0774,265.21,0.694543,0.305457
210051,21,2022,Wes,27.1488362,7.6326,159.91,0.655002,0.344998
210052,21,2022,Wes,27.1913726,9.2294,242.42,0.70965,0.29035
210054,21,2022,Wes,19.8857516,6.4576,161.09,0.632871,0.367129
210058,21,2022,Wes,35.7943528,7.7214,94.69,0.651055,0.348945
210059,21,2022,Wes,21.8636926,5.3836,281.9,0.620334,0.379666
210060,21,2022,Wes,21.215013,5.8766,118.31,0.64201,0.35799
210061,21,2022,Wes,37.7403916,6.2958,165.41,0.690947,0.309053
210062,21,2022,Wes,33.7738754,12.519,139.01,0.701729,0.298271
210063,21,2022,Wes,34.4757255,7.7306,201.99,0.742787,0.257213
210064,21,2022,Wes,28.51,7.6936,244.4,0.682272,0.317728
210065,21,2022,Wes,20.5450653,7.6354,342.02,0.702099,0.297901
210066,21,2022,Wes,36.4323983,8.9698,337.85,0.729739,0.270261
210067,21,2022,Wes,33.8270459,8.1464,258.53,0.679124,0.320876
210068,21,2022,Wes,31.1259866,5.3288,381.78,0.607133,0.392867
210069,21,2022,Wes,26.4788885,6.3912,233.23,0.64044,0.35956
210070,21,2022,Wes,45.0460127,7.1036,249.29,0.696071,0.303929
210071,21,2022,Wes,34.4650914,7.9042,204.26,0.633599,0.366401
210072,21,2022,Wes,23.1716859,5.682,184.41,0.755627,0.244373
210073,21,2022,Wes,31.8278366,7.9316,400.62,0.678471,0.321529
210075,21,2022,Wes,30.4347706,7.1278,208.5,0.697742,0.302258
210076,21,2022,Wes,34.5288959,8.6124,230.5,0.621178,0.378822
210078,21,2022,Wes,31.1472547,7.976,311.18,0.73059,0.26941
210079,21,2022,Wes,44.4079671,8.9288,234.01,0.725319,0.274681
210080,21,2022,Wes,34.4650914,5.8686,174.13,0.702947,0.297053
210081,21,2022,Wes,22.5017381,6.4286,390.75,0.64043,0.35957
210082,21,2022,Wes,30.477307,6.17,456.86,0.682998,0.317002
210083,21,2022,Wes,31.1578888,7.069,221.55,0.623694,0.376306
210084,21,2022,Wes,46.4071764,6.3226,446.57,0.649564,0.350436
210085,21,2022,Wes,37.7616598,9.3816,206.75,0.674678,0.325322
210087,21,2022,Wes,41.1113987,8.212,276.15,0.714406,0.285594
210088,21,2022,Wes,44.9609399,9.8526,175.16,0.710067,0.289933
210089,21,2022,Wes,28.4780977,8.7184,112.82,0.713169,0.286831
210090,21,2022,Wes,27.8294181,8.4164,321.05,0.695363,0.304637
210091,21,2022,Wes,22.5442745,6.637,232.48,0.681019,0.318981
210092,21,2022,Wes,20.5556994,6.5678,167.73,0.682357,0.317643
210093,21,2022,Wes,33.7632413,5.487,278.17,0.703224,0.296776
210094,21,2022,Wes,33.1677322,5.0958,285.97,0.735031,0.264969
210095,21,2022,Wes,27.8294181,6.0658,188.13,0.673608,0.326392
210096,21,2022,Wes,25.1602611,6.4242,463.36,0.691138,0.308862
210097,21,2022,Wes,45.6840582,8.6862,176.8,0.702755,0.297245
210098,21,2022,Wes,9.9535099,4.9756,228.53,0.69843,0.30157
210099,21,2022,Wes,35.7730846,6.986,218.4,0.666722,0.333278
210100,21,2022,Wes,27.1594703,7.1324,42.14,0.73205,0.26795
210101,21,2022,Wes,45.7265945,5.3016,96.65,0.665238,0.334762
210102,21,2022,Wes,29.8179933,10.6728,473.01,0.683374,0.316626
210104,21,2022,Wes,35.7730846,6.7032,380.74,0.762597,0.237403
210105,21,2022,Wes,35.7837187,6.4926,213.28,0.671872,0.328128
210106,21,2022,Wes,29.8392614,7.2244,82.62,0.652666,0.347334
210108,21,2022,Wes,34.4331891,7.0376,231.9,0.679652,0.320348
210109,21,2022,Wes,29.1480455,10.0012,96.11,0.749543,0.250457
210110,21,2022,Wes,42.4087579,7.2946,298.29,0.697913,0.302087
210111,21,2022,Wes,29.8179933,10.8366,362.74,0.773799,0.226201
210112,21,2022,Wes,36.4217642,9.1184,233.85,0.697513,0.302487
210113,21,2022,Wes,41.728176,5.9776,359.09,0.661132,0.338868
210114,21,2022,Wes,34.4650914,7.0312,122.6,0.612537,0.387463
